event_time;waveform_rms;waveform_peak_to_peak;waveform_abs_energy;waveform_max_abs;waveform_mean_abs;waveform_skewness;waveform_kurtosis;waveform_std;zero_crossing_rate;spectral_centroid;dominant_freq;spectral_spread;spectral_rolloff;spectral_flatness;spec_band_1_5_ratio;spec_band_5_10_ratio;spec_band_10_15_ratio;spec_band_15_20_ratio;duration_5_percent;duration_2_percent;envelope_rise_time;peak_position_normalized;envelope_skewness;envelope_kurtosis;slowness_min_during_signal;slowness_mean_during_signal;slowness_std_during_signal;slowness_change_during_signal;back_azimuth_at_min_slowness;incidence_angle_at_min_slowness;class_name
2024-03-19T23:37:46.800000Z;15.56644645;240.7827064;55582.43461;132.0877232;9.262195402;0.262785799;16.75200219;15.56644645;24.49591735;15.3892562;15.83069488;7.420422302;20.16330612;2.07E-05;0.016051597;0.147581083;0.258070086;0.518679891;5.647;5.839;2.562;0.469421763;3.766915753;17.75296096;0.152069063;0.426498843;0.107122949;0.414720139;9.462322208;65.8411627;short_signal
2024-03-19T23:39:03.200000Z;16.11253237;200.8013364;57698.90328;111.6084903;9.6148814;-0.511130786;12.16613481;16.11253237;20.99650058;13.23621559;14.99750042;8.242453466;16.83052825;2.56E-05;0.05441925;0.171236124;0.604314894;0.153989198;5.756;5.829;2.592;0.461089818;3.456453264;13.09470621;0.35531676;0.530114647;0.065451828;0.300903477;140.7105931;72.94306334;short_signal
2024-03-19T23:40:37.600000Z;12.9502555;82.97311753;57998.88133;42.13724706;9.66486941;0.003959134;0.940753822;12.9502555;21.32977837;12.02545206;8.331944676;8.688732199;18.99683386;3.33E-05;0.066597999;0.752829783;0.097863358;0.060504394;5.854;6;2.3;0.794867522;1.064800511;0.881638638;0.025;0.4550018;0.140128083;0.615312424;0;8.626926559;noise
2024-03-19T23:42:14.600000Z;88.4710699;1135.652503;240123.7734;589.4005629;40.01395991;-0.691822588;13.81947897;88.4710699;19.99666722;14.7268991;13.83102816;9.778168162;21.32977837;1.27E-05;0.102658978;0.119258921;0.55890936;0.172780346;2.657;5.079;0.347;0.548908515;2.791190764;7.951920363;0.079056942;0.430818582;0.140949481;0.62804984;161.5650512;28.31649352;icequake
2024-03-19T23:46:11.400000Z;60.43832057;523.0677573;230929.6991;261.706783;38.48186954;0.099912833;3.422297084;60.43832057;20.99650058;11.53548926;8.331944676;6.690660152;17.66372271;8.27E-06;0.095607102;0.563017059;0.244344552;0.07206585;5.596;5.777;2.465;0.472587902;1.338090511;1.372732447;0.37823163;0.545416194;0.048175515;0.24676837;277.1953382;74.85263587;surface_waves
2024-03-19T23:46:22.000000Z;13.76227257;82.93839231;63166.2342;45.224885;10.52595137;-0.14320822;0.565562683;13.76227257;20.16330612;10.70990953;3.666055657;8.108230519;17.49708382;2.79E-05;0.641143058;0.124351897;0.148055607;0.074762304;5.826;5.889;1.521;0.279953341;0.898350063;0.619306295;0.320156212;0.469034106;0.086770615;0.320156212;231.3401917;70.01301766;noise
2024-03-19T23:46:48.600000Z;59.89367198;969.8422566;159842.6542;539.6327478;26.63600304;-0.917269706;26.2577597;59.89367198;19.66338944;12.58666073;13.99766706;8.079642029;15.83069488;1.25E-05;0.056617463;0.294787201;0.577411995;0.064747302;5.518;5.739;2.407;0.456757207;4.021097618;18.61010398;0.302076149;0.473578794;0.053150521;0.303109773;335.5560452;68.50634578;short_signal
2024-03-19T23:47:35.600000Z;53.14942276;623.1119189;172210.5386;333.9838806;28.6969736;-0.381139392;9.10760345;53.14942276;18.16363939;10.42065776;6.832194634;5.970956071;15.66405599;7.43E-06;0.039700068;0.818416199;0.096809708;0.041774041;5.47;5.664;2.462;0.464422596;2.208257688;5.425791092;0.167705098;0.474086852;0.103233397;0.469672341;296.5650512;81.89038554;icequake
2024-03-19T23:47:41.000000Z;25.91953018;260.694879;97586.99762;131.229063;16.2617893;-0.131952419;6.587624172;25.91953018;20.32994501;8.652589937;5.499083486;6.904141391;14.66422263;1.92E-05;0.148706026;0.812834585;0.019466194;0.017851364;5.715;5.83;2.708;0.489585069;2.36834621;5.619588957;0.375;0.469702957;0.053684591;0.265312424;270;74.58333333;surface_waves
2024-03-19T23:49:06.400000Z;57.60494869;765.3883291;168653.6249;410.6148976;28.10425344;-0.047814724;15.01871041;57.60494869;20.16330612;12.71885745;6.16563906;7.99777813;19.16347275;8.19E-06;0.061224133;0.518401049;0.276621082;0.116189787;5.448;5.687;2.817;0.530244959;2.733341957;8.476405142;0.190394328;0.489508479;0.119806785;0.46582591;66.80140949;81.89038554;icequake
2024-03-19T23:50:26.600000Z;25.95124473;270.0213139;91519.84552;135.1934882;15.25076579;-0.321183026;7.011352354;25.95124473;22.16297284;11.73517539;7.165472421;5.91832738;17.83036161;1.44E-05;0.007899895;0.659077151;0.233846359;0.095026411;5.634;5.688;2.638;0.473421096;2.11803571;4.150004122;0.261007663;0.491096165;0.087735534;0.41167354;253.3007558;81.89038554;icequake
2024-03-19T23:50:57.400000Z;105.9327721;1117.767906;342574.4406;566.49736;57.08622573;-0.420024661;7.828006127;105.9327721;17.9970005;9.92110513;4.999166806;6.657420742;17.49708382;5.99E-06;0.350523577;0.530689241;0.060980208;0.039427527;3.207;5.729;0.923;0.614564239;1.95802095;3.93199638;0.111803399;0.410492574;0.107741698;0.49516804;333.4349488;42.13041476;icequake
2024-03-19T23:52:05.000000Z;47.99150829;657.4567731;125485.1025;335.8810427;20.91069864;-0.277483348;19.40493018;47.99150829;23.99600067;12.92843728;10.83152808;5.905936389;15.83069488;1.06E-05;0.001629654;0.059035478;0.911947641;0.023173351;5.14;5.657;2.391;0.473421096;3.531233607;12.70882412;0.371651719;0.471106983;0.051991741;0.284568519;312.273689;74.30430989;short_signal
2024-03-19T23:54:04.200000Z;80.34975374;737.491049;264805.8074;402.6267545;44.12694674;-0.300582181;6.24142306;80.34975374;17.9970005;10.42619049;6.498916847;6.225728778;16.33061156;6.40E-06;0.158016734;0.543446958;0.245690201;0.045199463;4.261;5.569;1.501;0.533411098;1.82579479;2.632621482;0.320156212;0.564576356;0.100127203;0.386950569;141.3401917;70.01301766;icequake
2024-03-19T23:54:25.200000Z;139.8882871;1438.061802;464496.9847;802.647632;77.40326357;-0.26424343;7.177012688;139.8882871;23.1628062;12.8769358;11.16480587;6.769289991;18.33027829;6.73E-06;0.011805608;0.450086583;0.307615295;0.215095469;3.44;6;3.016;0.968171971;1.868616123;3.853785628;0.237170825;0.395413654;0.064182525;0.301345656;198.4349488;81.89038554;noise
2024-03-19T23:58:51.200000Z;46.3177344;396.1896952;174317.4089;218.1207728;29.04806014;-0.543442624;4.54580317;46.3177344;18.33027829;10.0830122;10.1649725;6.330659492;15.3307782;1.43E-05;0.205664834;0.434697493;0.31860502;0.038762346;5.753;5.83;4.101;0.726378937;1.765457648;3.467911759;0.167705098;0.366148517;0.112773024;0.337888612;296.5650512;81.89038554;icequake
2024-03-19T23:59:36.600000Z;31.30330531;331.1966905;119232.6336;185.3655414;19.86879414;-0.518915978;6.65620156;31.30330531;21.99633394;14.52676449;12.16463923;8.798251757;21.99633394;2.13E-05;0.044432953;0.338390809;0.354385964;0.195010813;5.714;5.814;3.247;0.576903849;2.14976654;5.888369945;0.160078106;0.416391536;0.120748066;0.410557505;308.6598083;73.83596794;icequake
2024-03-20T00:00:19.200000Z;35.95760644;352.1584284;115593.3332;180.9032753;19.26234515;0.355157818;8.520352129;35.95760644;18.33027829;11.60978779;9.498416931;7.111253342;16.16397267;2.18E-05;0.022691081;0.767312062;0.168200467;0.036270024;5.71;5.764;2.455;0.450424929;2.41186485;4.68200344;0.2;0.473286033;0.057690323;0.396343022;270;81.89038554;surface_waves
2024-03-20T00:00:50.400000Z;35.54937181;358.5462677;126850.1304;186.1816419;21.13816538;-0.433470915;7.139287829;35.54937181;22.32961173;11.87708487;7.832027995;7.102500564;18.16363939;1.26E-05;0.072910837;0.537892868;0.294944363;0.074600851;5.482;5.777;2.286;0.462256291;2.138952458;4.601747688;0.176776695;0.491540521;0.101287665;0.530330086;315;81.89038554;icequake
2024-03-20T00:01:20.400000Z;99.24482049;1180.067842;304443.8127;605.1811179;50.73218008;-0.602354162;11.06612798;99.24482049;17.9970005;10.63480957;5.165805699;6.995296894;15.66405599;6.88E-06;0.152110832;0.567142308;0.255787063;0.01550504;5.479;5.69;2.429;0.458090318;2.537713695;7.032300588;0.25;0.51346001;0.058120156;0.390312424;323.1301024;81.89038554;icequake
2024-03-20T00:02:27.400000Z;16.28995975;211.8562576;57793.7083;110.8091727;9.630679603;-0.240979807;10.9238556;16.28995975;24.16263956;15.48910824;8.165305782;9.032637394;23.49608399;2.90E-05;0.073261605;0.212013567;0.308531367;0.180601634;5.697;5.826;1.822;0.34494251;2.816716433;8.441072296;0.282842712;0.463516659;0.056952374;0.276174282;135;81.89038554;short_signal
2024-03-20T00:04:51.600000Z;170.2267505;1499.62329;527150.5854;825.3044581;87.84379026;0.183428791;5.572791966;170.2267505;18.66355607;12.4198918;4.665889018;8.579967446;21.66305616;4.92E-06;0.356647002;0.408400459;0.030528106;0.08154684;3.016;5.408;0.553;0.595400767;1.68650527;2.007891501;0.190394328;0.45412735;0.094019549;0.392700862;293.1985905;81.89038554;icequake
2024-03-20T00:05:48.200000Z;40.70262643;381.6805299;171362.53;207.1720488;28.55566239;-0.088868776;3.190590134;40.70262643;17.33044493;9.995130552;8.165305782;7.061360812;14.16430595;1.85E-05;0.200977715;0.62434955;0.163935581;0.008591488;5.619;5.778;0.641;0.166638894;1.642703813;3.874571492;0.215058132;0.52337345;0.056281271;0.439254485;35.53767779;81.89038554;surface_waves
2024-03-20T00:06:50.800000Z;54.35170115;495.0369218;186863.8791;273.5515041;31.13879004;0.467162188;5.407158601;54.35170115;21.66305616;11.40611661;8.665222463;5.789831488;16.49725046;7.00E-06;0.010828987;0.782111526;0.153439183;0.048753537;5.676;5.75;2.744;0.641726379;1.683728198;2.177657597;0.265753645;0.469225144;0.130809242;0.390466592;138.8140748;81.89038554;icequake
2024-03-20T00:07:48.400000Z;18.40571621;127.1936963;77536.36902;69.67185312;12.92057474;0.381355203;1.577678599;18.40571621;21.82969505;10.68958874;6.998833528;6.493398286;16.16397267;1.77E-05;0.103136212;0.66966091;0.169547947;0.054119148;5.776;5.906;2.588;0.554574238;0.909255119;-0.082069824;0.316227766;0.478966868;0.076744521;0.294100015;71.56505118;69.68564717;icequake
2024-03-20T00:08:06.400000Z;23.29180321;165.2974048;101484.4892;93.67848828;16.91126299;0.28962923;1.262768337;23.29180321;16.16397267;9.013776615;4.999166806;7.044303265;14.16430595;1.97E-05;0.3930216;0.53521446;0.053804248;0.015098223;5.852;5.931;3.372;0.601566406;1.040908277;0.455021185;0.055901699;0.400176771;0.176984694;0.584410724;63.43494882;19.59748371;surface_waves
2024-03-20T00:10:26.400000Z;18.56610367;273.7015683;61813.93216;140.6602077;10.30060526;-0.243188431;17.54973768;18.56610367;22.16297284;14.21003698;14.83086152;9.10555994;21.16313948;2.38E-05;0.068553678;0.151952243;0.583149042;0.16515545;5.586;5.721;2.389;0.451424763;3.90285257;16.74663396;0.152069063;0.430017548;0.114203202;0.431026126;279.4623222;65.8411627;short_signal
2024-03-20T00:10:37.800000Z;24.85444964;228.3081419;99317.62564;114.3994727;16.55017924;-0.01065048;4.369111596;24.85444964;15.66405599;8.478670555;4.499250125;6.657349554;14.33094484;1.67E-05;0.485541338;0.481235903;0.020097146;0.011175124;5.796;5.897;2.971;0.529578404;1.895964427;3.617127431;0.301039864;0.541172963;0.085101366;0.339272559;355.2363583;68.41998871;surface_waves
2024-03-20T00:12:12.000000Z;25.22844905;239.5868863;98422.23092;121.3104121;16.40097166;-0.116469002;4.588371162;25.22844905;20.82986169;10.32761587;7.332111315;6.842133353;15.3307782;1.70E-05;0.029830779;0.865936767;0.076508104;0.022967914;5.688;5.846;2.691;0.486085652;1.93459686;3.82550625;0.215058132;0.467979206;0.091283933;0.368037058;144.4623222;81.89038554;surface_waves
2024-03-20T00:14:18.800000Z;29.21939828;230.2825256;117981.0051;118.4144212;19.66022415;-0.205527617;2.669254571;29.21939828;20.99650058;11.66893954;8.165305782;7.733630166;16.66388935;2.14E-05;0.0472654;0.71339322;0.182890134;0.050192185;5.735;5.788;2.639;0.807865356;1.304280989;1.005891181;0.304138127;0.514418834;0.091685286;0.320861873;260.5376778;68.67817721;surface_waves
2024-03-20T00:18:06.400000Z;604.3916599;10427.08294;1078688.428;5570.722608;179.7514461;0.244921772;34.76641357;604.3916599;19.83002833;12.48869563;7.998666889;6.035739916;18.16363939;2.11E-06;0.002514283;0.565699155;0.323993998;0.08060952;1.122;1.689;0.207;0.522246292;4.336219191;20.61968829;0.450693909;0.570347431;0.083744915;0.238961802;86.82016988;80.89115912;short_signal
2024-03-20T00:18:39.600000Z;11.99215082;66.22442089;56436.21487;36.31471514;9.404468401;0.245309535;-0.019078675;11.99215082;16.33061156;10.91790953;4.499250125;9.370293222;17.66372271;5.29E-05;0.592773548;0.224334008;0.143010716;0.026722021;5.877;5.893;0.37;0.355607399;0.336573682;-0.210022324;0.381608438;0.532372299;0.090167135;0.290143004;58.39249775;75.13403651;noise
2024-03-20T00:19:54.800000Z;22.40089724;191.130488;93353.57987;98.81831832;15.55633725;0.270408018;2.316244682;22.40089724;19.66338944;13.10633999;9.331778037;8.345890823;18.66355607;1.85E-05;0.02759155;0.555420233;0.303205944;0.096778316;5.682;5.839;2.455;0.587068822;1.227789613;1.015117759;0.25;0.393795509;0.084959734;0.340021186;36.86989765;81.89038554;icequake
2024-03-20T00:20:22.200000Z;44.01548149;339.6396867;197544.8607;180.6688105;32.918657;-0.002059502;1.393998716;44.01548149;14.83086152;8.389637492;4.832527912;6.39288598;13.49775037;1.47E-05;0.533946125;0.427159376;0.024665346;0.012642079;5.769;5.909;3.28;0.582069655;1.324203293;2.473256526;0.2;0.402366828;0.118880365;0.370635611;0;81.89038554;noise
2024-03-20T00:20:32.000000Z;35.45355081;256.9515311;164275.8276;137.7282285;27.37474214;0.016440026;0.584394831;35.45355081;17.33044493;9.829150317;9.165139143;6.149743;14.33094484;1.43E-05;0.087633784;0.817978866;0.075872493;0.016136943;5.748;5.845;2.79;0.495084153;0.860786117;1.051105177;0.055901699;0.319124809;0.088145652;0.45270778;296.5650512;19.59748371;noise
2024-03-20T00:21:54.600000Z;32.15023322;363.2624529;99364.77213;183.9014518;16.55803568;-0.140236335;10.900516;32.15023322;22.82952841;12.67623643;10.1649725;7.744929581;18.49691718;1.52E-05;0.01991835;0.391232084;0.525399202;0.044219356;5.638;5.827;2.624;0.491084819;2.686774682;6.739431083;0.371651719;0.495335493;0.075806368;0.253348281;312.273689;74.30430989;icequake
2024-03-20T00:23:17.800000Z;62.22953202;638.1879036;192803.6445;363.1050284;32.12858598;-0.737489647;9.604002314;62.22953202;19.99666722;10.18520744;6.498916847;7.191817222;16.49725046;9.21E-06;0.228573028;0.613904795;0.074627494;0.077248163;4.413;5.71;1.471;0.526745542;2.239069546;4.606367716;0.276134025;0.471963614;0.063506599;0.290655177;185.1944289;81.89038554;icequake
2024-03-20T00:24:18.400000Z;47.14807987;482.4076901;139867.4778;263.4548669;23.30736174;-0.10065787;10.54761086;47.14807987;22.16297284;12.99280234;6.16563906;9.389443403;20.32994501;1.31E-05;0.129501734;0.529096081;0.068186238;0.176503711;4.971;5.649;2.614;0.562906182;2.634664629;6.751926617;0.215058132;0.482822728;0.084820554;0.38128489;305.5376778;81.89038554;icequake
2024-03-20T00:25:22.200000Z;138.1609064;1374.748467;416725.5174;695.5374584;69.44267911;-0.294657699;7.820406233;138.1609064;19.33011165;10.32679015;7.165472421;6.128660638;14.66422263;6.81E-06;0.085518671;0.708917998;0.182752733;0.01854337;3.409;5.794;1.787;0.723712715;2.04736856;3.568126708;0.285043856;0.471170134;0.062566197;0.270046227;232.1250163;81.89038554;icequake
2024-03-20T00:28:13.800000Z;72.89396204;869.7921128;238839.2026;486.9879614;39.79990045;0.418588978;9.903537334;72.89396204;21.66305616;11.92359979;6.998833528;6.332339025;17.33044493;7.77E-06;0.033080459;0.56163726;0.291111447;0.10225922;5.623;5.75;2.912;0.530244959;2.42701589;6.765050349;0.243369168;0.568611265;0.139407231;0.429312034;116.1742849;81.89038554;icequake
2024-03-20T00:30:06.200000Z;73.12826147;610.0408781;253899.6928;338.9777719;42.30956387;0.070571507;4.40175896;73.12826147;14.83086152;8.821707372;4.332611231;8.631981134;15.99733378;1.77E-05;0.872151616;0.106744178;0.008953815;0.010022837;5.447;5.687;2.831;0.524245959;1.512020317;1.453108862;0.176776695;0.578460098;0.094046171;0.530330086;261.8698976;81.89038554;surface_waves
2024-03-20T00:31:39.800000Z;30.43399978;277.361617;113841.4847;148.2045032;18.97041905;0.157658191;4.967637135;30.43399978;20.32994501;10.3790686;6.498916847;7.993172689;16.83052825;2.80E-05;0.159165478;0.696388101;0.09020399;0.04790971;5.685;5.799;2.628;0.500083319;1.904963682;3.396755593;0.195256242;0.489642535;0.093218852;0.415071539;309.8055711;81.89038554;icequake
2024-03-20T00:34:26.800000Z;17.54682795;185.4058244;69494.71897;98.12489577;11.58052307;-0.285293481;6.774936892;17.54682795;15.83069488;12.77130534;5.499083486;9.667566871;17.33044493;4.45E-05;0.117986094;0.257392075;0.442762673;0.165281454;5.802;5.893;2.538;0.45625729;2.85756835;8.968384457;0.362872814;0.50561872;0.054645774;0.247454967;128.866195;73.57273452;short_signal
2024-03-20T00:34:57.400000Z;97.12913575;960.0011882;316677.7402;506.0181616;52.77082824;0.051099984;6.211029138;97.12913575;19.66338944;11.52553671;7.332111315;6.367970275;17.83036161;6.97E-06;0.041185086;0.545982505;0.314381934;0.089401748;5.435;5.71;2.722;0.576403933;1.742612575;2.330803856;0.279508497;0.485780623;0.075158026;0.393172705;190.3048465;81.89038554;icequake
2024-03-20T00:35:33.000000Z;23.60583481;176.6718158;95462.3792;89.83604398;15.90774524;0.104537804;2.481542286;23.60583481;20.6632228;10.58807032;7.165472421;8.314989213;16.49725046;4.22E-05;0.082610911;0.813803525;0.067578266;0.028057808;5.799;5.886;2.052;0.386768872;1.374530756;1.064584605;0.276134025;0.470058254;0.086184463;0.306961164;354.8055711;81.89038554;icequake
2024-03-20T00:36:16.200000Z;76.36721178;837.6548394;225237.7381;463.1437568;37.53336745;0.140049203;10.05540062;76.36721178;20.99650058;10.79976335;7.498750208;5.511437731;15.16413931;8.27E-06;0.013677514;0.721207629;0.223729757;0.038538572;4.461;5.625;1.846;0.532911181;2.384686046;5.307702349;0.176776695;0.457630572;0.088211445;0.530330086;81.86989765;81.89038554;icequake
2024-03-20T00:37:34.000000Z;199.6507547;2363.265352;630470.6193;1236.399672;105.0609264;0.373733139;10.20493989;199.6507547;17.9970005;12.00042573;8.831861356;5.908690977;16.16397267;5.32E-06;0.005988205;0.634929125;0.298314771;0.05663853;3.252;5.69;0.354;0.515580737;2.360650131;6.480748554;0.302076149;0.505453302;0.064809258;0.28101904;114.4439548;68.50634578;icequake
2024-03-20T00:38:13.600000Z;45.27182488;468.8816702;167924.1198;236.0154876;27.98268951;-0.035356221;4.889190098;45.27182488;21.16313948;13.42813644;15.4974171;7.343817231;17.49708382;9.24E-06;0.027240148;0.329151921;0.212601149;0.419611797;5.663;5.791;2.746;0.496083986;1.658350305;2.64914676;0.276134025;0.438419727;0.084082955;0.239254178;84.80557109;81.89038554;icequake
2024-03-20T00:40:00.600000Z;27.3990946;381.553345;88097.02625;196.2451264;14.68039098;-0.212439985;14.94846609;27.3990946;21.49641726;13.83546766;9.498416931;7.360347457;20.4965839;1.58E-05;0.016030884;0.492680126;0.345665477;0.10275557;5.448;5.722;2.47;0.459590068;3.263444239;11.44383972;0.152069063;0.34727943;0.116450387;0.472930937;9.462322208;65.8411627;short_signal
2024-03-20T00:40:47.400000Z;71.59542117;908.8083024;191354.0727;458.8294109;31.88703095;0.171208091;14.23152029;71.59542117;20.6632228;11.98439516;6.16563906;7.105181649;18.99683386;6.35E-06;0.041843912;0.624082061;0.181197731;0.125511198;2.752;5.608;0.346;0.511248125;2.762709202;7.192509895;0.176776695;0.446651269;0.126102252;0.463535728;225;81.89038554;icequake
2024-03-20T00:41:30.200000Z;58.74012755;800.4125968;174983.4014;443.388235;29.1590404;-0.689301461;16.37900114;58.74012755;18.99683386;11.26974918;5.499083486;7.593538592;16.33061156;1.02E-05;0.060526363;0.638331531;0.270631714;0.020678395;4.628;5.501;2.486;0.518580237;3.185055346;11.86508672;0.325;0.539365861;0.097978146;0.347681202;112.6198649;70.41666667;icequake
2024-03-20T00:42:49.000000Z;30.42337803;461.8295927;82949.8035;241.2812344;13.82266347;-0.074840368;25.55435242;30.42337803;23.32944509;12.29543186;10.83152808;6.607556498;14.99750042;1.39E-05;0.004594498;0.176776509;0.802588173;0.008878649;5.372;5.541;2.302;0.461589735;4.252090422;19.4658448;0.261007663;0.443216186;0.057207753;0.335335359;286.6992442;81.89038554;short_signal
2024-03-20T00:44:17.200000Z;51.02407383;603.6075335;160987.4595;311.1444;26.82677212;-0.566823292;10.87644654;51.02407383;21.82969505;11.5501033;10.1649725;7.18879688;15.3307782;1.06E-05;0.068976042;0.43900703;0.442991552;0.044885991;5.552;5.693;2.795;0.520246626;2.478811129;6.977653217;0.176776695;0.476445348;0.126441376;0.512879016;278.1301024;81.89038554;icequake
2024-03-20T00:46:28.600000Z;58.84749652;935.6822613;151010.1191;553.4767966;25.16415916;-2.077016483;27.40961688;58.84749652;21.99633394;12.67131903;7.165472421;7.595678745;18.33027829;9.34E-06;0.063595761;0.447489046;0.267848357;0.204740467;3.714;5.446;1.239;0.526578904;3.731298352;16.2443952;0.190394328;0.50622282;0.094573916;0.499261384;293.1985905;81.89038554;icequake
2024-03-20T00:47:30.000000Z;35.37190835;386.2353209;114313.257;203.2533597;19.04903467;0.091811219;9.683886139;35.37190835;19.66338944;10.13769814;6.498916847;7.560925489;16.33061156;1.58E-05;0.06603719;0.822490146;0.075186894;0.029487239;5.494;5.704;2.56;0.488418597;2.476464557;6.105514499;0.230488611;0.441329104;0.080502325;0.365854411;257.4711923;81.89038554;icequake
2024-03-20T00:49:37.600000Z;9.244591288;59.70477873;43846.8959;34.27715983;7.306598218;-0.108759436;0.053783332;9.244591288;19.16347275;12.19922741;4.665889018;8.530340084;18.49691718;3.90E-05;0.512879302;0.112964523;0.227497546;0.129898601;5.895;5.944;0.791;0.150141643;0.68448338;0.98276897;0.460977223;0.520650814;0.029775199;0.122117967;12.52880771;81.74810191;noise
2024-03-20T00:51:07.600000Z;34.15179196;494.4555018;104243.5672;257.4579523;17.37103269;-0.37450305;19.51260582;34.15179196;19.49675054;13.92097238;14.66422263;8.599133379;18.49691718;1.96E-05;0.096095809;0.098280314;0.603663892;0.180878371;5.472;5.726;2.498;0.47742043;3.893757027;15.98073167;0.13462912;0.49424521;0.134547502;0.538052082;291.8014095;53.87908195;short_signal
2024-03-20T00:52:19.200000Z;52.18005163;393.7258238;196422.4975;213.3293841;32.73162765;-0.161455397;2.797244985;52.18005163;18.99683386;10.04484502;4.999166806;6.340738259;15.16413931;9.94E-06;0.279544581;0.420373945;0.276293505;0.020935754;5.713;5.787;2.732;0.579236794;1.198264475;0.224467952;0.257390754;0.462072452;0.07323924;0.269984824;119.0546041;81.89038554;icequake
2024-03-20T00:52:21.800000Z;50.26043424;386.0049194;191065.4588;213.3240755;31.83893665;-0.19799014;3.026310959;50.26043424;17.16380603;10.68466282;5.165805699;8.253628685;19.33011165;1.94E-05;0.518123508;0.375273404;0.068241127;0.019074385;5.81;5.881;0.277;0.145975671;1.312047697;0.649813931;0.26925824;0.497153882;0.046959295;0.30137737;68.19859051;81.89038554;surface_waves
2024-03-20T00:52:25.200000Z;63.19518111;718.6451255;185899.5351;401.9882233;30.97809283;-0.224100285;10.53161786;63.19518111;19.99666722;10.49231047;6.332277954;6.017216568;15.3307782;6.96E-06;0.007401575;0.865823182;0.102169863;0.019332743;5.385;5.781;2.652;0.492917847;2.418668947;5.51593448;0.26925824;0.526282733;0.053021929;0.386961997;68.19859051;81.89038554;surface_waves
2024-03-20T00:52:32.600000Z;14.41276473;112.2526297;63691.51195;63.52578544;10.61348308;-0.204449585;1.5509668;14.41276473;20.16330612;11.07111449;5.832361273;7.965530403;17.66372271;2.86E-05;0.037734806;0.798829933;0.115175553;0.039529379;5.82;5.898;2.742;0.483752708;1.193460607;1.556470083;0.301039864;0.513697114;0.092525564;0.353272752;94.76364169;68.41998871;noise
2024-03-20T00:54:46.000000Z;24.44114718;241.3337963;89045.03106;133.3023578;14.83836545;-0.241568293;6.744691523;24.44114718;22.16297284;13.39641724;16.16397267;7.479692884;18.16363939;1.46E-05;0.043955221;0.289911536;0.321128426;0.321320662;5.689;5.889;2.537;0.555407432;2.178958885;4.835438146;0.153979542;0.452934053;0.135823596;0.535676169;77.1415686;67.49965883;icequake
2024-03-20T00:56:18.600000Z;16.66680834;195.8980862;65777.30456;104.6451389;10.96105725;-0.086520583;7.981688681;16.66680834;20.16330612;11.30968606;9.331778037;6.869790661;16.16397267;2.52E-05;0.028386634;0.621192414;0.30336685;0.040508775;5.705;6;2.58;0.476920513;3.028051134;11.22516201;0.125;0.41614803;0.147999942;0.515312424;53.13010235;48.59037789;short_signal
2024-03-20T00:56:42.000000Z;30.60096098;331.7264391;98166.24358;177.8003208;16.35831421;0.165138168;10.25180684;30.60096098;20.99650058;11.441792;11.49808365;6.011537463;14.33094484;1.94E-05;0.009855526;0.351699593;0.619047668;0.017887842;5.706;5.867;2.773;0.524745876;2.68067361;6.678422235;0.125;0.439882564;0.080951116;0.434016994;90;48.59037789;short_signal
2024-03-20T00:56:45.400000Z;20.75088296;163.7733305;88149.6162;82.03116199;14.68915451;0.118861317;2.107483783;20.75088296;20.32994501;11.17111785;8.165305782;8.131647449;16.83052825;3.29E-05;0.0383214;0.829304677;0.071701975;0.051135803;5.835;5.948;2.701;0.637393768;1.256721558;0.790814874;0.230488611;0.40728338;0.062767899;0.308027869;229.3987054;81.89038554;surface_waves
2024-03-20T00:57:51.800000Z;108.2631523;799.9497643;414902.6204;423.8112515;69.13891359;-0.145553504;2.392272561;108.2631523;13.33111148;7.454577134;4.499250125;6.327673904;11.49808365;1.45E-05;0.927985338;0.063269548;0.006349028;0.002070676;5.117;5.854;0.102;0.130144976;1.001194602;0.093847765;0.055901699;0.449366759;0.153125304;0.565085418;63.43494882;19.59748371;icequake
2024-03-20T00:58:48.600000Z;97.45551762;804.3058763;379843.5678;454.9194735;63.29671185;-0.152238129;3.434417776;97.45551762;17.83036161;11.07032371;6.998833528;6.174433468;16.33061156;8.07E-06;0.141583233;0.37405353;0.348972801;0.125132317;5.657;6;4.865;0.874020997;1.452596844;1.731704936;0.079056942;0.302964829;0.141470646;0.421567668;161.5650512;28.31649352;noise
2024-03-20T01:00:39.000000Z;18.94360732;178.6759426;80603.85672;92.31275776;13.4317375;0.125120037;3.386312535;18.94360732;20.82986169;12.72667554;13.99766706;7.667006389;17.33044493;2.82E-05;0.0388184;0.290882011;0.56664473;0.092569051;5.774;5.841;2.544;0.501249792;1.732408965;2.912728086;0.206155281;0.384764842;0.102379438;0.418844719;104.0362435;81.89038554;icequake
2024-03-20T01:01:16.600000Z;72.79393373;636.2073215;247884.2355;347.5913922;41.30715473;-0.702648081;4.663830868;72.79393373;19.66338944;12.0795127;9.665055824;7.650169621;17.33044493;1.35E-05;0.130557877;0.351946098;0.428540011;0.077458255;5.125;5.774;2.944;0.712047992;1.46819262;1.173983154;0.160078106;0.399782299;0.107195614;0.349823845;308.6598083;73.83596794;icequake
